Date,return,port_value,cash,n_held,year,config,side,schema,window
2022-07-14,0.021184139985167983,1004026.5990306728,8401.526627181334,5,2022,EqWt,long,26f,0
2022-07-15,-0.009425281325822288,994563.3658762001,8409.232796838216,5,2022,EqWt,long,26f,0
2022-07-18,0.017281828796450113,1011751.2396924938,8409.232796838216,5,2022,EqWt,long,26f,0
2022-07-19,0.020690790806224515,1032685.1729409095,8409.232796838216,5,2022,EqWt,long,26f,0
2022-07-20,0.019100333436808493,1052409.8040793291,8409.232796838216,5,2022,EqWt,long,26f,0
2022-07-21,0.021058065440919545,1074571.518604297,8409.232796838216,5,2022,EqWt,long,26f,0
2022-07-22,-0.009828781946056896,1064009.789462492,8906.51540737279,5,2022,EqWt,long,26f,0
2022-07-25,0.010303982319070442,1074973.3275204315,8906.51540737279,5,2022,EqWt,long,26f,0
2022-07-26,-0.008073788056739315,1066294.2207073837,8906.51540737279,5,2022,EqWt,long,26f,0
2022-07-27,0.013573857627994559,1080767.9466488191,8906.51540737279,5,2022,EqWt,long,26f,0
2022-07-28,0.012868828707030558,1094676.164226292,8906.51540737279,5,2022,EqWt,long,26f,0
2022-07-29,0.003456622706802467,1098460.046712152,9712.165852440427,5,2022,EqWt,long,26f,0
2022-08-01,0.011527303452554427,1111122.32900111,9712.165852440427,5,2022,EqWt,long,26f,0
2022-08-02,-0.0013669325054778145,1109603.4997720362,9712.165852440427,5,2022,EqWt,long,26f,0
2022-08-03,0.004867167642152508,1115004.1260217458,9712.165852440427,5,2022,EqWt,long,26f,0
2022-08-04,-0.0035851100220375765,1111006.713554932,9712.165852440427,5,2022,EqWt,long,26f,0
2022-08-05,0.03118392107355165,1145652.259222615,9177.278504562448,5,2022,EqWt,long,26f,0
2022-08-08,0.0028651682351284336,1148934.7456842428,9177.278504562448,5,2022,EqWt,long,26f,0
2022-08-09,0.011332847378402752,1161955.4478048263,9177.278504562448,5,2022,EqWt,long,26f,0
2022-08-10,-0.003344072348205505,1158069.7847219754,9177.278504562448,5,2022,EqWt,long,26f,0
2022-08-11,-0.016559256346258246,1138893.0102899082,9177.278504562448,5,2022,EqWt,long,26f,0
2022-08-12,0.020264704395289303,1161972.3404812943,9923.224018489767,5,2022,EqWt,long,26f,0
2022-08-15,-0.004292721062713213,1156984.31734102,9923.224018489767,5,2022,EqWt,long,26f,0
2022-08-16,0.002538468200427884,1159921.285238984,9923.224018489767,5,2022,EqWt,long,26f,0
2022-08-17,-0.0006008702677930248,1159224.3230257037,9923.224018489767,5,2022,EqWt,long,26f,0
2022-08-18,0.004514485100933429,1164457.6239606428,9923.224018489767,5,2022,EqWt,long,26f,0
2022-08-19,0.022268730709267475,1190388.6172109758,10976.244545715406,5,2022,EqWt,long,26f,0
2022-08-22,-0.005906598718257471,1183357.4693303292,10976.244545715406,5,2022,EqWt,long,26f,0
2022-08-23,0.020700493484376328,1207853.5529138898,10976.244545715406,5,2022,EqWt,long,26f,0
2022-08-24,0.01526399723336849,1226290.2262038817,10976.244545715406,5,2022,EqWt,long,26f,0
2022-08-25,-0.0062206220636851755,1218661.9381662763,10976.244545715406,5,2022,EqWt,long,26f,0
2022-08-26,-0.016144014787793388,1198987.841815199,10708.299453806016,5,2022,EqWt,long,26f,0
2022-08-29,0.026709592744669504,1231012.3187758932,10708.299453806016,5,2022,EqWt,long,26f,0
2022-08-30,-0.008110873806918256,1221027.73320354,10708.299453806016,5,2022,EqWt,long,26f,0
2022-08-31,-0.010479657367003193,1208231.7809239584,10708.299453806016,5,2022,EqWt,long,26f,0
2022-09-05,0.01194681732602339,1222666.3052981528,10708.299453806016,5,2022,EqWt,long,26f,0
2022-09-06,-0.01615295837325776,1202916.627364287,10793.029032292468,5,2022,EqWt,long,26f,0
2022-09-07,-0.04327388271796138,1150861.7543122391,10793.029032292468,5,2022,EqWt,long,26f,0
2022-09-08,-0.007865557500008308,1141809.5850091358,10793.029032292468,5,2022,EqWt,long,26f,0
2022-09-09,0.03735956868638954,1184467.0986270625,10793.029032292468,5,2022,EqWt,long,26f,0
2022-09-12,0.001463853834247612,1186200.985330928,10793.029032292468,5,2022,EqWt,long,26f,0
2022-09-13,0.003339209490307705,1190161.9589185573,9657.193408187246,5,2022,EqWt,long,26f,0
2022-09-14,-0.0018892547129536511,1187913.4398284922,9657.193408187246,5,2022,EqWt,long,26f,0
2022-09-15,0.00961410438028718,1199334.1636337494,9657.193408187246,5,2022,EqWt,long,26f,0
2022-09-16,-0.013690561209540746,1182914.6058558282,9657.193408187246,5,2022,EqWt,long,26f,0
2022-09-19,-0.03582587704857342,1140535.6526274756,9657.193408187246,5,2022,EqWt,long,26f,0
2022-09-20,0.010394923370334088,1152391.4333376721,9493.502387636108,5,2022,EqWt,long,26f,0
2022-09-21,0.0035756064722010155,1156511.9316052233,9493.502387636108,5,2022,EqWt,long,26f,0
2022-09-22,0.019269097355109215,1178796.8726076698,9493.502387636108,5,2022,EqWt,long,26f,0
2022-09-23,-0.010897363311848506,1165951.0948159932,9493.502387636108,5,2022,EqWt,long,26f,0
2022-09-26,-0.01931073019822194,1143435.72779968,9493.502387636108,5,2022,EqWt,long,26f,0
2022-09-27,-0.0007991365348483212,1142521.9665343445,10210.12052226207,5,2022,EqWt,long,26f,0
2022-09-28,-0.01556996964441851,1124732.9341973234,10210.12052226207,5,2022,EqWt,long,26f,0
2022-09-29,-0.027872202842734613,1093384.1497114715,10210.12052226207,5,2022,EqWt,long,26f,0
2022-09-30,-0.01226782671578335,1079970.702429027,10210.12052226207,5,2022,EqWt,long,26f,0
2022-10-03,-0.04503495155720228,1031334.2741619381,10210.12052226207,5,2022,EqWt,long,26f,0
2022-10-04,-0.019040867945787826,1011696.7744396557,15706.529463488025,5,2022,EqWt,long,26f,0
2022-10-05,0.033161411410889866,1045246.0673999194,15706.529463488025,5,2022,EqWt,long,26f,0
2022-10-06,-0.03892162887893814,1004563.3878774102,15706.529463488025,5,2022,EqWt,long,26f,0
2022-10-07,-0.038136035195241426,966253.3231614663,15706.529463488025,5,2022,EqWt,long,26f,0
2022-10-10,0.020370362086770566,985936.2532218107,15706.529463488025,5,2022,EqWt,long,26f,0
2022-10-11,-0.03987358178535719,946623.4433938222,8795.59036784079,5,2022,EqWt,long,26f,0
2022-10-12,0.0345815516646003,979359.1509084675,8795.59036784079,5,2022,EqWt,long,26f,0
2022-10-13,0.020630824515146404,999564.1376881629,8795.59036784079,5,2022,EqWt,long,26f,0
2022-10-14,0.008884173707694608,1008444.4391193665,8795.59036784079,5,2022,EqWt,long,26f,0
2022-10-17,-0.0015484182011408034,1006882.9453949948,8795.59036784079,5,2022,EqWt,long,26f,0
2022-10-18,0.015485209268824223,1022474.7385136464,9031.186539140064,5,2022,EqWt,long,26f,0
2022-10-19,-0.008365342632282332,1013921.3869931265,9031.186539140064,5,2022,EqWt,long,26f,0
2022-10-20,-0.004440546684768754,1009419.021739498,9031.186539140064,5,2022,EqWt,long,26f,0
2022-10-21,-0.043345985436299535,965664.759524054,9031.186539140064,5,2022,EqWt,long,26f,0
2022-10-24,-0.0340078437257805,932824.5832906666,9031.186539140064,5,2022,EqWt,long,26f,0
2022-10-25,-0.007716250598250859,925626.6750417869,9172.18499362668,5,2022,EqWt,long,26f,0
2022-10-26,-0.0046305303436216605,921340.5326361402,9172.18499362668,5,2022,EqWt,long,26f,0
2022-10-27,0.029315052639745563,948349.6788494999,9172.18499362668,5,2022,EqWt,long,26f,0
2022-10-28,0.019514213057642473,966855.9765357159,9172.18499362668,5,2022,EqWt,long,26f,0
2022-10-31,0.002914945344302988,969674.3088631302,9172.18499362668,5,2022,EqWt,long,26f,0
2022-11-01,-0.00036686505819209244,969318.5692413817,8688.892260111868,5,2022,EqWt,long,26f,0
2022-11-02,0.015986586750628543,984814.6646375542,8688.892260111868,5,2022,EqWt,long,26f,0
2022-11-03,-0.004030319679208121,980845.5467142927,8688.892260111868,5,2022,EqWt,long,26f,0
2022-11-04,-0.04124576413699969,940389.8226396885,8688.892260111868,5,2022,EqWt,long,26f,0
2022-11-07,-0.04149396372670624,901369.3214501136,8688.892260111868,5,2022,EqWt,long,26f,0
2022-11-08,-0.016038456312657243,886912.7489664664,8641.849279718845,5,2022,EqWt,long,26f,0
2022-11-09,-0.024544893228260815,865143.5702403012,8641.849279718845,5,2022,EqWt,long,26f,0
2022-11-10,-0.02979842496976086,839363.6544744245,8641.849279718845,5,2022,EqWt,long,26f,0
2022-11-11,0.0033954329529975063,842213.6574863754,8641.849279718845,5,2022,EqWt,long,26f,0
2022-11-14,-0.010723712512723867,833182.0003492018,8641.849279718845,5,2022,EqWt,long,26f,0
2022-11-15,-0.03473765441435954,804239.2119568065,7252.100029589143,5,2022,EqWt,long,26f,0
2022-11-16,0.012228076399587425,814073.5104841583,7252.100029589143,5,2022,EqWt,long,26f,0
2022-11-17,0.007375503678479884,820077.7126552872,7252.100029589143,5,2022,EqWt,long,26f,0
2022-11-18,-0.0052058379386266534,815808.5209861242,7252.100029589143,5,2022,EqWt,long,26f,0
2022-11-21,-0.015387195846007857,803255.5155008687,7252.100029589143,5,2022,EqWt,long,26f,0
2022-11-22,-0.00880830045372861,796180.1995792224,13223.073370197537,5,2022,EqWt,long,26f,0
2022-11-23,-0.007779704893580236,789986.1525843842,13223.073370197537,5,2022,EqWt,long,26f,0
2022-11-24,-0.026996217264669546,768659.5147731358,13223.073370197537,5,2022,EqWt,long,26f,0
2022-11-25,-0.012562758450856897,759003.030958088,13223.073370197537,5,2022,EqWt,long,26f,0
2022-11-28,0.012934455409769492,768820.3218178953,13223.073370197537,5,2022,EqWt,long,26f,0
2022-11-29,0.03441354485237967,795278.1544461964,19711.911587483333,5,2022,EqWt,long,26f,0
2022-11-30,0.03329337373962802,821755.6472691352,19711.911587483333,5,2022,EqWt,long,26f,0
2022-12-01,0.010098043885128232,830053.7718581109,19711.911587483333,5,2022,EqWt,long,26f,0
2022-12-02,0.03068029684823185,855520.0679787123,19711.911587483333,5,2022,EqWt,long,26f,0
2022-12-05,0.021426571639271984,873850.930004093,19711.911587483333,5,2022,EqWt,long,26f,0
2022-12-06,-0.04831125784772744,831634.0924041888,7797.70156263758,5,2022,EqWt,long,26f,0
2022-12-07,-0.007676190289026438,825250.3108600525,7797.70156263758,5,2022,EqWt,long,26f,0
2022-12-08,0.02547310632549986,846271.9997737424,7797.70156263758,5,2022,EqWt,long,26f,0
2022-12-09,0.00638540833914028,851675.7920582786,7797.70156263758,5,2022,EqWt,long,26f,0
2022-12-12,-0.0148486123010585,839029.5884158083,7797.70156263758,5,2022,EqWt,long,26f,0
2022-12-13,0.01883586220201529,854833.434126622,7586.138394979003,5,2022,EqWt,long,26f,0
2022-12-14,-0.00816066311631101,847857.4264501554,7586.138394979003,5,2022,EqWt,long,26f,0
2022-12-15,-0.005007954569490042,843611.3949770883,7586.138394979003,5,2022,EqWt,long,26f,0
2022-12-16,-0.0005116394233489704,843179.7701294316,7586.138394979003,5,2022,EqWt,long,26f,0
2022-12-19,-0.013884331352422263,831472.7828112954,7586.138394979003,5,2022,EqWt,long,26f,0
2022-12-20,-0.027501445247883238,808606.0795997054,7481.875835150189,5,2022,EqWt,long,26f,0
2022-12-21,-0.02664523006062509,787060.5845803511,7481.875835150189,5,2022,EqWt,long,26f,0
2022-12-22,0.011145380591841175,795832.6743443361,7481.875835150189,5,2022,EqWt,long,26f,0
2022-12-23,-0.0011926131857691504,794883.5538032472,7481.875835150189,5,2022,EqWt,long,26f,0
2022-12-26,-0.028831772811704067,771965.651768232,7481.875835150189,5,2022,EqWt,long,26f,0
2022-12-27,0.03268950159437189,797200.82417251,7049.885292006831,5,2022,EqWt,long,26f,0
2022-12-28,0.010412560943699857,805501.726338574,7049.885292006831,5,2022,EqWt,long,26f,0
2022-12-29,0.0010749003512111224,806367.5604271165,7049.885292006831,5,2022,EqWt,long,26f,0
2022-12-30,-0.006644180459567095,801009.9088388978,7049.885292006831,5,2022,EqWt,long,26f,0
2022-01-04,0.011791232952102087,1011791.2329521021,8712.99999999997,5,2022,Q75,long,26f,0
2022-01-05,0.024394996430408582,1036473.8764682873,8712.99999999997,5,2022,Q75,long,26f,0
2022-01-06,0.005961756031970668,1042653.0808533021,8712.99999999997,5,2022,Q75,long,26f,0
2022-01-07,0.0003881679272973265,1043057.8053385871,8712.99999999997,5,2022,Q75,long,26f,0
2022-01-10,-0.04180361368354668,999454.2197946048,8712.99999999997,5,2022,Q75,long,26f,0
2022-01-11,0.0140883303320799,1013534.8609948624,9428.010250777103,5,2022,Q75,long,26f,0
2022-01-12,-0.02000970403169236,993254.3284005527,9428.010250777103,5,2022,Q75,long,26f,0
2022-01-13,-0.05406768313388163,939551.3681012352,9428.010250777103,5,2022,Q75,long,26f,0
2022-01-14,0.027042384926379986,964959.0778555358,9428.010250777103,5,2022,Q75,long,26f,0
2022-01-17,-0.0682310741415426,899118.8834708201,9428.010250777103,5,2022,Q75,long,26f,0
2022-01-18,0.017576744887094816,914922.4667087563,19981.32949473504,5,2022,Q75,long,26f,0
2022-01-19,-0.0038754656425218003,911376.7161234552,19981.32949473504,5,2022,Q75,long,26f,0
2022-01-20,-0.004630457366097965,907156.6250949912,19981.32949473504,5,2022,Q75,long,26f,0
2022-01-21,0.003761227407522364,910568.647456214,19981.32949473504,5,2022,Q75,long,26f,0
2022-01-24,-0.06059613843087921,855391.7036441388,19981.32949473504,5,2022,Q75,long,26f,0
2022-01-25,0.0288693406640112,880086.2981378103,6901.611419785753,5,2022,Q75,long,26f,0
2022-01-26,0.006898907959809907,886157.9325053529,6901.611419785753,5,2022,Q75,long,26f,0
2022-01-27,0.00523465608314803,890796.6645173719,6901.611419785753,5,2022,Q75,long,26f,0
2022-01-28,0.024190196768170122,912345.2111124768,6901.611419785753,5,2022,Q75,long,26f,0
2022-02-07,0.036944508377473234,946051.3564075693,6901.611419785753,5,2022,Q75,long,26f,0
2022-02-08,-0.002741577456878955,943457.6833357925,7029.579635750793,5,2022,Q75,long,26f,0
2022-02-09,-0.01571759294615718,928628.7995071961,7029.579635750793,5,2022,Q75,long,26f,0
2022-02-10,0.016825491365296628,944253.4353548702,7029.579635750793,5,2022,Q75,long,26f,0
2022-02-11,0.0022480791945883403,946376.19185731,7029.579635750793,5,2022,Q75,long,26f,0
2022-02-14,-0.02371349029176093,923934.309219348,7029.579635750793,5,2022,Q75,long,26f,0
2022-02-15,0.00818401608445303,931495.8024669772,8230.267440910742,5,2022,Q75,long,26f,0
2022-02-16,-0.004482384082878441,927320.4805087311,8230.267440910742,5,2022,Q75,long,26f,0
2022-02-17,0.009283088167534922,935928.8782888545,8230.267440910742,5,2022,Q75,long,26f,0
2022-02-18,-0.012794883407539447,923953.7774133994,8230.267440910742,5,2022,Q75,long,26f,0
2022-02-21,-0.0027151960649732694,921445.0617527494,8230.267440910742,5,2022,Q75,long,26f,0
2022-02-22,-0.005569369556039764,916313.1936782604,7754.273050844746,5,2022,Q75,long,26f,0
2022-02-23,0.028143302443364288,942101.2730207928,7754.273050844746,5,2022,Q75,long,26f,0
2022-02-24,-0.003837927263350541,938485.556860229,7754.273050844746,5,2022,Q75,long,26f,0
2022-02-25,0.006063297866818718,944175.8743351798,7754.273050844746,5,2022,Q75,long,26f,0
2022-02-28,0.005342275261669998,949219.9217513063,7754.273050844746,5,2022,Q75,long,26f,0
2022-03-01,0.020415631924398655,968598.8462890874,7103.332141957391,5,2022,Q75,long,26f,0
2022-03-02,0.003316595178609689,971811.2965526967,7103.332141957391,5,2022,Q75,long,26f,0
2022-03-03,-0.0029439249887702077,968950.3569924061,7103.332141957391,5,2022,Q75,long,26f,0
2022-03-04,-0.004788510871565524,964310.5276739406,7103.332141957391,5,2022,Q75,long,26f,0
2022-03-07,0.0015235647873124666,965779.7172379394,7103.332141957391,5,2022,Q75,long,26f,0
2022-03-08,-0.03711901728808888,929930.9232172987,7585.490197115549,5,2022,Q75,long,26f,0
2022-03-09,0.038133263528170286,965392.2241753386,7585.490197115549,5,2022,Q75,long,26f,0
2022-03-10,-0.006305513477201785,959304.9304950152,7585.490197115549,5,2022,Q75,long,26f,0
2022-03-11,-0.018333226346484204,941717.7760689518,7585.490197115549,5,2022,Q75,long,26f,0
2022-03-14,-0.042326868016835155,901857.8120521738,7585.490197115549,5,2022,Q75,long,26f,0
2022-03-15,0.00046900518592094524,902280.7880429896,7468.219586271909,5,2022,Q75,long,26f,0
2022-03-16,0.01266375290637919,913707.0489949391,7468.219586271909,5,2022,Q75,long,26f,0
2022-03-17,-0.03560407551084472,881175.3542277322,7468.219586271909,5,2022,Q75,long,26f,0
2022-03-18,0.02877499459118486,906531.1702795206,7468.219586271909,5,2022,Q75,long,26f,0
2022-03-21,0.018152404413235186,922986.8906956378,7468.219586271909,5,2022,Q75,long,26f,0
2022-03-22,0.03611781157569308,956323.1573006177,32296.473537126796,5,2022,Q75,long,26f,0
2022-03-23,0.03911641461441109,993731.0904269513,32296.473537126796,5,2022,Q75,long,26f,0
2022-03-24,0.008706806820139072,1002383.3150624649,32296.473537126796,5,2022,Q75,long,26f,0
2022-03-25,0.036178983940907704,1038648.5249207437,32296.473537126796,5,2022,Q75,long,26f,0
2022-03-28,0.03301834889854543,1072942.9842995363,32296.473537126796,5,2022,Q75,long,26f,0
2022-03-29,-0.015801381037415834,1055989.0033731973,10090.70047303819,5,2022,Q75,long,26f,0
2022-03-30,-0.03430549917934536,1019762.7734845803,10090.70047303819,5,2022,Q75,long,26f,0
2022-03-31,-0.011622665232002333,1007910.4121523108,10090.70047303819,5,2022,Q75,long,26f,0
2022-04-01,0.026767614234383015,1034889.7692476219,10090.70047303819,5,2022,Q75,long,26f,0
2022-04-04,-0.03693917261441176,996661.7974244952,10090.70047303819,5,2022,Q75,long,26f,0
2022-04-05,-0.006875305231485608,989809.4433546407,8419.644270357356,5,2022,Q75,long,26f,0
2022-04-06,-0.018369126097615738,971627.5088770485,8419.644270357356,5,2022,Q75,long,26f,0
2022-04-07,-0.0022025452305800227,969487.455341471,8419.644270357356,5,2022,Q75,long,26f,0
2022-04-08,-0.021703216796539804,948446.4589166694,8419.644270357356,5,2022,Q75,long,26f,0
2022-04-12,0.010726888854267824,958620.3386656924,8419.644270357356,5,2022,Q75,long,26f,0
2022-04-13,0.040725438295905206,997660.5721172218,7142.840206774592,5,2022,Q75,long,26f,0
2022-04-14,0.015180094456481868,1012805.1538374689,7142.840206774592,5,2022,Q75,long,26f,0
2022-04-15,-0.021212547359706298,991320.976545537,7142.840206774592,5,2022,Q75,long,26f,0
2022-04-18,0.0021850560223922243,993487.0684154616,7142.840206774592,5,2022,Q75,long,26f,0
2022-04-19,-0.006412867124594256,987115.9678557105,7142.840206774592,5,2022,Q75,long,26f,0
2022-04-20,-0.01437852252156315,972922.6986805026,7311.212087055959,5,2022,Q75,long,26f,0
2022-04-21,0.022227949940313914,994548.7757225679,7311.212087055959,5,2022,Q75,long,26f,0
2022-04-22,-0.006641194746570513,987943.7836180311,7311.212087055959,5,2022,Q75,long,26f,0
2022-04-25,-0.06884548271592161,919928.3169386537,7311.212087055959,5,2022,Q75,long,26f,0
2022-04-26,0.032909608641881666,950202.7978276897,7311.212087055959,5,2022,Q75,long,26f,0
2022-04-27,0.031721629834410965,980344.7792480013,7741.8548424714245,5,2022,Q75,long,26f,0
2022-04-28,-0.02073504342057611,960017.2876831589,7741.8548424714245,5,2022,Q75,long,26f,0
2022-04-29,0.03852792888421911,997004.7654706365,7741.8548424714245,5,2022,Q75,long,26f,0
2022-05-04,-0.0073204565012949495,989706.235453425,7741.8548424714245,5,2022,Q75,long,26f,0
