Date,index_code,fgn_buy,fgn_sell,total_value
2022-05-26,VNINDEX,1162346548500.0,1438408101000.0,13746469246400.0
2022-05-26,VNMID,331342915904.0,472583204560.0,5335140000000.0
2022-05-26,VNSML,39058368000.0,64386426000.0,2245911000000.0
2022-05-27,VN30,669430845000.0,505039650000.0,5737629810000.0
2022-05-27,VNINDEX,1358374645000.0,1234743531000.0,16065742350000.0
2022-05-27,VNMID,278091025000.0,502246603000.0,6503731000000.0
2022-05-27,VNSML,121632783000.0,45871055000.0,2222554000000.0
2022-05-30,VN30,1586755070000.0,1073218575000.0,6679135399000.0
2022-05-30,VNINDEX,3355527075000.0,1648202082000.0,16478952759000.0
2022-05-30,VNMID,242182016000.0,183962153021.0,5195762000000.0
2022-05-30,VNSML,84041117000.0,50051781000.0,2199140000000.0
2022-05-31,VN30,1073222835000.0,923379295000.0,5480721892800.0
2022-05-31,VNINDEX,2040428137800.0,1647748779100.0,16088518908100.0
2022-05-31,VNMID,464715170000.0,327293282300.0,6616542000000.0
2022-05-31,VNSML,67097585000.0,65728178000.0,2353214000000.0
2022-06-01,VN30,1007117385000.0,729745635000.0,6170982001400.0
2022-06-01,VNINDEX,1795077544400.0,1195295200400.0,16025550776400.0
2022-06-01,VNMID,659338937000.0,373442407000.0,6995099840000.0
2022-06-01,VNSML,53775414000.0,45600530000.0,2314936792000.0
2022-06-02,VN30,688165880000.0,953420122000.0,5802240095740.0
2022-06-02,VNINDEX,1079097836900.0,1614813087640.0,16439445794640.0
2022-06-02,VNMID,231032863000.0,442026038000.0,7542990572400.0
2022-06-02,VNSML,98571691000.0,91385073000.0,2351470766500.0
2022-06-03,VN30,449334090000.0,639340365000.0,4657637370000.0
2022-06-03,VNINDEX,763759477000.0,946029069000.0,12894216034200.0
2022-06-03,VNMID,156260650000.0,151929805000.0,5573624893000.0
2022-06-03,VNSML,53104473000.0,46145484000.0,2018565513200.0
2022-06-06,VN30,1033058481000.0,1151671967600.0,5865983081000.0
2022-06-06,VNINDEX,2077004085000.0,2022666007000.0,16920847763800.0
2022-06-06,VNMID,817454841000.0,741061689000.0,7741831641000.0
2022-06-06,VNSML,65907713000.0,59854764947.0,2545776670800.0
2022-06-07,VN30,834839940000.0,818618333000.0,6230643875000.0
2022-06-07,VNINDEX,1756343568000.0,1596510164000.0,17811193193100.0
2022-06-07,VNMID,441379550000.0,621296186500.0,7996233719000.0
2022-06-07,VNSML,76859032354.0,89597274000.0,2530298364100.0
2022-06-08,VN30,657404835000.0,787022945000.0,6490276588000.0
2022-06-08,VNINDEX,1495166584000.0,1221381118000.0,16732883628000.0
2022-06-08,VNMID,568386771000.0,265908172000.0,7153588612000.0
2022-06-08,VNSML,141374828000.0,58794128000.0,2374184599000.0
2022-06-09,VN30,528052545000.0,569316724250.0,4873161130000.0
2022-06-09,VNINDEX,1245852308000.0,1064283393000.0,12659268310000.0
2022-06-09,VNMID,296819134000.0,227060025000.0,5570380570000.0
2022-06-09,VNSML,29656769000.0,51474733000.0,1607117109000.0
2022-06-10,VN30,573363705000.0,499961625000.0,5855427902000.0
2022-06-10,VNINDEX,1024963333000.0,937256842000.0,16940212076560.0
2022-06-10,VNMID,334896478000.0,307439830000.0,7831439215000.0
2022-06-10,VNSML,56855964000.0,53843292000.0,2331461874000.0
2022-06-13,VN30,700251857400.0,676414692400.0,6878848470000.0
2022-06-13,VNINDEX,1366465676000.0,1548605598000.0,18493608115000.0
2022-06-13,VNMID,428646608000.0,383719077000.0,7993464235000.0
2022-06-13,VNSML,67176331000.0,68705848000.0,2438590856000.0
2022-06-14,VN30,947355420000.0,844496230000.0,5892675730000.0
2022-06-14,VNINDEX,1625317287000.0,1313106858000.0,14498354498000.0
2022-06-14,VNMID,490494405000.0,315973666000.0,6025250371800.0
2022-06-14,VNSML,72987348000.0,47979571000.0,1941980617000.0
2022-06-15,VN30,927466700000.0,1074777530000.0,6416557439200.0
2022-06-15,VNINDEX,1604374018200.0,1784560254200.0,16451794954250.0
2022-06-15,VNMID,404913423000.0,473471797000.0,7164490185300.0
2022-06-15,VNSML,75078806000.0,74944990000.0,2018925501750.0
2022-06-16,VN30,1221500905800.0,526992695800.0,5825777000000.0
2022-06-16,VNINDEX,1716934899800.0,1018218039800.0,14724783605550.0
2022-06-16,VNMID,349860710000.0,311888940000.0,6182556000000.0
2022-06-16,VNSML,43622427000.0,51037239000.0,1943714000000.0
2022-06-17,VN30,1552779720000.0,1500468130000.0,6652140745000.0
2022-06-17,VNINDEX,2615582663000.0,2299849955000.0,17306600484000.0
2022-06-17,VNMID,790589309000.0,554889037000.0,7683639369000.0
2022-06-17,VNSML,82821632000.0,52125275000.0,2049393680000.0
2022-06-20,VN30,780966167600.0,1162712742600.0,5963582000000.0
2022-06-20,VNINDEX,1342930210600.0,1947708098100.0,15412632179150.0
2022-06-20,VNMID,437038752000.0,696006349000.0,6571130000000.0
2022-06-20,VNSML,47932127000.0,46090070000.0,2032580000000.0
2022-06-21,VN30,1025652346000.0,944011876000.0,6302717000000.0
2022-06-21,VNINDEX,1788893450000.0,1406336519000.0,15743337328500.0
2022-06-21,VNMID,556069926000.0,348584039000.0,6933845000000.0
2022-06-21,VNSML,71026530000.0,35114339000.0,1859003000000.0
2022-06-22,VN30,732170923000.0,979092798000.0,4882392000000.0
2022-06-22,VNINDEX,1345094983000.0,1315625244000.0,13286383330370.0
2022-06-22,VNMID,383944653000.0,194887295000.0,5662210000000.0
2022-06-22,VNSML,46778593000.0,36741951000.0,1878645000000.0
2022-06-23,VN30,731367462375.0,483032622375.0,4159746000000.0
2022-06-23,VNINDEX,1422442053875.0,1067836313875.0,10142715370750.0
2022-06-23,VNMID,514932817000.0,442952942000.0,4117802000000.0
2022-06-23,VNSML,27929913000.0,35383131000.0,1198540000000.0
2022-06-24,VN30,563688658200.0,657793668200.0,3980574000000.0
2022-06-24,VNINDEX,894368632200.0,942999945200.0,10164513065100.0
2022-06-24,VNMID,269188657000.0,189718816000.0,4421559000000.0
2022-06-24,VNSML,26988787000.0,59126102000.0,1115520000000.0
2022-06-27,VN30,736721174000.0,590638059000.0,4970034000000.0
2022-06-27,VNINDEX,1144476848000.0,894273901000.0,12296977293500.0
2022-06-27,VNMID,333552871000.0,260331522000.0,5209759000000.0
2022-06-27,VNSML,43187063000.0,20298579000.0,1205099000000.0
2022-06-28,VN30,865930550000.0,898101665000.0,6162895000000.0
2022-06-28,VNINDEX,1373361392000.0,1215864649000.0,14403273443000.0
2022-06-28,VNMID,387482689000.0,231522356000.0,5513498000000.0
2022-06-28,VNSML,80617924000.0,38876607000.0,1713234000000.0
2022-06-29,VN30,1051473040408.0,1103108150408.0,4543018000000.0
2022-06-29,VNINDEX,1488262795408.0,1520445991408.0,11821511216160.0
2022-06-29,VNMID,342791154000.0,332335015000.0,5151110000000.0
2022-06-29,VNSML,40421578000.0,37866195000.0,1281965000000.0
2022-06-30,VN30,598441018400.0,588133603800.0,4273047000000.0
2022-06-30,VNINDEX,979258396400.0,972635921800.0,11306061239700.0
2022-06-30,VNMID,310790165000.0,287312247000.0,4958785000000.0
2022-06-30,VNSML,34434421000.0,49438830000.0,1309131000000.0
2022-07-01,VN30,523071717600.0,855557567600.0,4249375000000.0
2022-07-01,VNINDEX,1032821982600.0,1233681216600.0,11397638391000.0
2022-07-01,VNMID,216229445000.0,180359842000.0,4614596000000.0
2022-07-01,VNSML,41059058000.0,35785703000.0,1428174000000.0
2022-07-04,VN30,546510540000.0,621338640000.0,4039292000000.0
2022-07-04,VNINDEX,760873200000.0,890007509000.0,10071249586500.0
2022-07-04,VNMID,156369843000.0,184421235000.0,4136151000000.0
2022-07-04,VNSML,19185916000.0,42161624000.0,1181571000000.0
2022-07-05,VN30,670885384800.0,881893381500.0,5685875000000.0
2022-07-05,VNINDEX,959858261800.0,1228205842500.0,13785460761500.0
2022-07-05,VNMID,144452698000.0,207522577000.0,5480740000000.0
2022-07-05,VNSML,22641282000.0,49458604000.0,1636811000000.0
2022-07-06,VN30,794055530700.0,1298895083300.0,5315956000000.0
2022-07-06,VNINDEX,1180142856700.0,1928604539300.0,12551633612000.0
2022-07-06,VNMID,217188960000.0,258869592000.0,4778830000000.0
2022-07-06,VNSML,21251665000.0,28937986000.0,1252471000000.0
2022-07-07,VN30,720147221000.0,391161361000.0,3892914000000.0
2022-07-07,VNINDEX,1116347756000.0,625030173000.0,9047734854000.0
2022-07-07,VNMID,281911737000.0,126246607000.0,3436585000000.0
2022-07-07,VNSML,37524914000.0,22689619000.0,1104412000000.0
2022-07-08,VN30,575235316600.0,704007841600.0,4000739000000.0
2022-07-08,VNINDEX,838829829600.0,1237777893600.0,10410325990600.0
2022-07-08,VNMID,187552148000.0,453550266000.0,4561716000000.0
2022-07-08,VNSML,20954838000.0,26305744000.0,1283088000000.0
2022-07-11,VN30,483891273200.0,410473278200.0,4394596000000.0
2022-07-11,VNINDEX,699595678200.0,692591717200.0,11432803821000.0
2022-07-11,VNMID,139124732000.0,217831262000.0,5033875000000.0
2022-07-11,VNSML,22790567000.0,30292617000.0,1227139000000.0
2022-07-12,VN30,382775305000.0,631715575000.0,3499845000000.0
2022-07-12,VNINDEX,695257420000.0,978056943000.0,10651646517500.0
2022-07-12,VNMID,194393439000.0,215341642000.0,4808050000000.0
2022-07-12,VNSML,36059351000.0,35439766000.0,1585576000000.0
2022-07-13,VN30,330456629300.0,523162734300.0,4021907000000.0
2022-07-13,VNINDEX,552979385300.0,1110809969300.0,11532243291800.0
2022-07-13,VNMID,109181290000.0,268839543000.0,4449607000000.0
2022-07-13,VNSML,19023821000.0,27837875000.0,1510195000000.0
2022-07-14,VN30,462599384900.0,342363867900.0,3591157000000.0
2022-07-14,VNINDEX,771750043900.0,623447090900.0,10953873158900.0
2022-07-14,VNMID,153637119000.0,126882729000.0,4916469000000.0
2022-07-14,VNSML,25705058000.0,21004293000.0,1435422000000.0
2022-07-15,VN30,552358382200.0,516534762200.0,5143612000000.0
2022-07-15,VNINDEX,743919562200.0,1238875606200.0,13099072405700.0
2022-07-15,VNMID,160695384000.0,288934620000.0,5335804000000.0
2022-07-15,VNSML,10564499000.0,142610160000.0,1652000000000.0
2022-07-18,VN30,326171897600.0,422740117600.0,3615585000000.0
2022-07-18,VNINDEX,712324737760.0,828156444760.0,11218901671760.0
2022-07-18,VNMID,337739105160.0,327274716160.0,5214555000000.0
2022-07-18,VNSML,24007236000.0,37488109000.0,1441681000000.0
2022-07-19,VN30,415734567200.0,540607982200.0,4011386000000.0
2022-07-19,VNINDEX,730533074200.0,1021122908200.0,11246968383500.0
2022-07-19,VNMID,254185142000.0,322372073000.0,4818075000000.0
2022-07-19,VNSML,20358349000.0,56458065000.0,1323104000000.0
2022-07-20,VN30,637589070300.0,548080997180.0,4535522000000.0
2022-07-20,VNINDEX,994867521300.0,800603712180.0,14153546869900.0
2022-07-20,VNMID,247312180000.0,159210485000.0,5877607000000.0
2022-07-20,VNSML,54783005000.0,32325187000.0,2176444000000.0
2022-07-21,VN30,727222437000.0,523392347000.0,4860632000000.0
2022-07-21,VNINDEX,1141994968000.0,753613471000.0,12103452663800.0
2022-07-21,VNMID,291353697000.0,91144412000.0,4664173000000.0
2022-07-21,VNSML,39206296000.0,40886943000.0,1609685000000.0
2022-07-22,VN30,783118262350.0,453070188400.0,4333109000000.0
2022-07-22,VNINDEX,1059980504350.0,681331354400.0,10853194378000.0
2022-07-22,VNMID,163143991000.0,105796170000.0,4294482000000.0
2022-07-22,VNSML,19508518000.0,30654055000.0,1376599000000.0
2022-07-25,VN30,571721432800.0,431400432800.0,3859352000000.0
2022-07-25,VNINDEX,806019234800.0,648516070800.0,9916280486100.0
2022-07-25,VNMID,132202765000.0,89134615000.0,4011260000000.0
2022-07-25,VNSML,16621543000.0,30968210000.0,1358349000000.0
2022-07-26,VN30,351958483900.0,239880593900.0,3343463000000.0
2022-07-26,VNINDEX,584442547900.0,529166741900.0,9435002783900.0
2022-07-26,VNMID,112342270000.0,143477981000.0,4210574000000.0
2022-07-26,VNSML,21293351000.0,45873786000.0,1230103000000.0
2022-07-27,VN30,472065897400.0,509379897400.0,3717606000000.0
2022-07-27,VNINDEX,1249297164400.0,629479195240.0,10013668552890.0
2022-07-27,VNMID,738921258000.0,86179188840.0,4317435000000.0
2022-07-27,VNSML,24304932000.0,25368790000.0,1436052000000.0
2022-07-28,VN30,791075482900.0,598501367900.0,5639382000000.0
2022-07-28,VNINDEX,1440051843900.0,764149498900.0,15327914065900.0
2022-07-28,VNMID,574322228000.0,120101756000.0,6613740000000.0
2022-07-28,VNSML,44309426000.0,32390401000.0,1931288000000.0
2022-07-29,VN30,1136044369400.0,1263998064400.0,6298616000000.0
2022-07-29,VNINDEX,1542220802400.0,1575221652400.0,15017853746400.0
2022-07-29,VNMID,344430474000.0,252328145000.0,5941088000000.0
2022-07-29,VNSML,35971302000.0,28222072000.0,2035599000000.0
2022-08-01,VN30,972681951300.0,385596286300.0,6035971000000.0
2022-08-01,VNINDEX,1477845504300.0,817002617300.0,16177780459900.0
2022-08-01,VNMID,393249426000.0,264191566000.0,7300437000000.0
2022-08-01,VNSML,41966371000.0,90322793000.0,2295652000000.0
2022-08-02,VN30,1021221677400.0,376264907400.0,5771762000000.0
2022-08-02,VNINDEX,1418919476400.0,1044554183400.0,16868378460400.0
2022-08-02,VNMID,231550180000.0,302699629000.0,7012667000000.0
2022-08-02,VNSML,49676657000.0,37871296000.0,2734781000000.0
2022-08-03,VN30,1179131465000.0,469255140000.0,6656720000000.0
2022-08-03,VNINDEX,1625581273000.0,973643545000.0,17549386714000.0
2022-08-03,VNMID,292800100000.0,202345378000.0,7642736000000.0
2022-08-03,VNSML,54144641000.0,39401822000.0,2298075000000.0
2022-08-04,VN30,1065890056000.0,570469826000.0,6321136000000.0
2022-08-04,VNINDEX,1415605999000.0,1356852926000.0,16987937543650.0
2022-08-04,VNMID,240708131000.0,325157746000.0,7351418000000.0
2022-08-04,VNSML,36719443000.0,57645986000.0,2282695000000.0
2022-08-05,VN30,679999630000.0,978937108200.0,5747953000000.0
2022-08-05,VNINDEX,1234349844000.0,1538210060200.0,15549092752800.0
2022-08-05,VNMID,244952442000.0,350066022000.0,6070253000000.0
2022-08-05,VNSML,46263798000.0,24515859000.0,2866902000000.0
2022-08-08,VN30,436778685400.0,558448330400.0,5223752000000.0
2022-08-08,VNINDEX,834720068400.0,933352426400.0,15785466880100.0
2022-08-08,VNMID,181626580000.0,251680427000.0,6834049000000.0
2022-08-08,VNSML,57618581000.0,38966918000.0,2659199000000.0
2022-08-09,VN30,432462455900.0,497546904400.0,5758587000000.0
2022-08-09,VNINDEX,729236765900.0,799477345400.0,15951033585900.0
2022-08-09,VNMID,199611916000.0,203973242000.0,7035681000000.0
2022-08-09,VNSML,50620836000.0,59744715000.0,2461085000000.0
2022-08-10,VN30,371101792000.0,355896852000.0,4418533000000.0
2022-08-10,VNINDEX,623644224800.0,573238802800.0,14376618349300.0
2022-08-10,VNMID,117777856800.0,139373345800.0,7118321000000.0
2022-08-10,VNSML,32988615000.0,41742407000.0,2105474000000.0
2022-08-11,VN30,777972273800.0,659132739800.0,6633198000000.0
2022-08-11,VNINDEX,1177010152800.0,1102456751800.0,18760236948800.0
2022-08-11,VNMID,297023541000.0,332062524000.0,8507253000000.0
2022-08-11,VNSML,34283153000.0,65627301000.0,2753325000000.0
2022-08-12,VN30,607238985000.0,418053645000.0,4111483000000.0
2022-08-12,VNINDEX,893122848000.0,753616862000.0,13043422181400.0
2022-08-12,VNMID,204563754000.0,261529427000.0,6221617000000.0
2022-08-12,VNSML,48196419000.0,45306691000.0,2347005000000.0
2022-08-15,VN30,844179212000.0,732043436500.0,5679045000000.0
2022-08-15,VNINDEX,1141344597000.0,1076123035500.0,15492251817500.0
2022-08-15,VNMID,223923948000.0,268864333000.0,7187028000000.0
2022-08-15,VNSML,52134864000.0,38036556000.0,1977382000000.0
2022-08-16,VN30,971261674400.0,493632175200.0,5716347000000.0
2022-08-16,VNINDEX,1386033837400.0,854759260200.0,14928452311000.0
2022-08-16,VNMID,324635992000.0,239746020000.0,6371953000000.0
2022-08-16,VNSML,54856255000.0,69206919000.0,2239142000000.0
2022-08-17,VN30,513418800000.0,458667930000.0,6019184000000.0
2022-08-17,VNINDEX,888872797000.0,935472877000.0,17657965940660.0
2022-08-17,VNMID,288476147000.0,358690245000.0,8073826000000.0
2022-08-17,VNSML,57228842000.0,62256231000.0,2870871000000.0
2022-08-18,VN30,854423242600.0,678227567600.0,6534881000000.0
2022-08-18,VNINDEX,1196599558600.0,1076440100960.0,15315091128860.0
2022-08-18,VNMID,250221464000.0,266982351360.0,5987233000000.0
2022-08-18,VNSML,40874609000.0,84465835000.0,2246451000000.0
2022-08-19,VN30,665498266000.0,539233291000.0,5586705000000.0
2022-08-19,VNINDEX,957914294000.0,1060348416000.0,14899780381100.0
2022-08-19,VNMID,148070996000.0,348246328000.0,6029192000000.0
2022-08-19,VNSML,35150302000.0,61275249000.0,2710546000000.0
2022-08-22,VN30,298419233000.0,370503748000.0,4925854000000.0
2022-08-22,VNINDEX,498061870800.0,726343245800.0,14808013001800.0
2022-08-22,VNMID,142888000800.0,219999901800.0,5838302000000.0
2022-08-22,VNSML,28230374000.0,92175147000.0,3296786000000.0
2022-08-23,VN30,526367297000.0,520872428100.0,5063587000000.0
2022-08-23,VNINDEX,833092842000.0,907487251100.0,14028992590100.0
2022-08-23,VNMID,221719699000.0,241265744000.0,6090804000000.0
2022-08-23,VNSML,44028005000.0,88318607000.0,2384010000000.0
2022-08-24,VN30,446089088000.0,515281890600.0,4783505000000.0
2022-08-24,VNINDEX,799882789000.0,962269584600.0,15170597224300.0
2022-08-24,VNMID,260840544000.0,330484659000.0,7251065000000.0
2022-08-24,VNSML,48513149000.0,73060824000.0,2502594000000.0
2022-08-25,VN30,361823151200.0,256707206200.0,5099261000000.0
2022-08-25,VNINDEX,749442098600.0,658327882600.0,15454787543700.0
2022-08-25,VNMID,237148443400.0,198505718400.0,7316686000000.0
2022-08-25,VNSML,48468809000.0,106103199000.0,2513876000000.0
2022-08-26,VN30,233764065000.0,232868715000.0,5454413000000.0
2022-08-26,VNINDEX,600680160000.0,661521020000.0,16044383889700.0
2022-08-26,VNMID,302650546000.0,310676714000.0,7513427000000.0
2022-08-26,VNSML,23265975000.0,62437772000.0,2541116000000.0
2022-08-29,VN30,449029360000.0,535055805000.0,6581497000000.0
2022-08-29,VNINDEX,663014898000.0,1033523621000.0,20534854179400.0
2022-08-29,VNMID,151462309000.0,249324169000.0,9951350000000.0
2022-08-29,VNSML,33735218000.0,168231575000.0,3209283000000.0
2022-08-30,VN30,376718065000.0,317892265800.0,5003396000000.0
2022-08-30,VNINDEX,657361367000.0,670756067800.0,13820066840300.0
2022-08-30,VNMID,226529451000.0,225524749000.0,6324968000000.0
2022-08-30,VNSML,33285600000.0,96945255000.0,2097702000000.0
2022-08-31,VN30,428490405200.0,599901160200.0,4036527000000.0
2022-08-31,VNINDEX,758401903200.0,938956936200.0,12682398372700.0
2022-08-31,VNMID,212632293000.0,216467754000.0,6057320000000.0
2022-08-31,VNSML,39983600000.0,64695180000.0,1995989000000.0
2022-09-05,VN30,478979407000.0,829618032000.0,4832562000000.0
2022-09-05,VNINDEX,730100698000.0,1147390242000.0,13382321994500.0
2022-09-05,VNMID,179453197000.0,139765137000.0,6172841000000.0
2022-09-05,VNSML,34638347000.0,92959725000.0,1914415000000.0
2022-09-06,VN30,310621395000.0,399728495000.0,4622986000000.0
2022-09-06,VNINDEX,583773280000.0,853440183000.0,14544321550950.0
2022-09-06,VNMID,211142919000.0,285079991000.0,6959126000000.0
2022-09-06,VNSML,25695129000.0,95576916000.0,2281517000000.0
2022-09-07,VN30,440393943500.0,565555363500.0,6832647000000.0
2022-09-07,VNINDEX,618947164500.0,1067799879500.0,20300476326250.0
2022-09-07,VNMID,123166519000.0,355001645000.0,9848052000000.0
2022-09-07,VNSML,30834929000.0,87398879000.0,2985097000000.0
2022-09-08,VN30,416665723000.0,400376623000.0,5115383000000.0
2022-09-08,VNINDEX,717349613000.0,642426185000.0,14396177315000.0
2022-09-08,VNMID,209664417000.0,142713137000.0,6323903000000.0
2022-09-08,VNSML,39191622000.0,59308198000.0,2285810000000.0
2022-09-09,VN30,457230672100.0,297303312100.0,5129244000000.0
2022-09-09,VNINDEX,721804373100.0,543893446100.0,13784394286100.0
2022-09-09,VNMID,191997159000.0,144289149000.0,6158016000000.0
2022-09-09,VNSML,17492116000.0,40938765000.0,1965535000000.0
2022-09-12,VN30,432685835000.0,392661345000.0,3898550000000.0
2022-09-12,VNINDEX,794951349000.0,616863004000.0,10733139926600.0
2022-09-12,VNMID,280748279000.0,157547597000.0,4903230000000.0
2022-09-12,VNSML,26554473000.0,18400066000.0,1503716000000.0
2022-09-13,VN30,517543739000.0,697360955000.0,4978700000000.0
2022-09-13,VNINDEX,941437701000.0,1205365613000.0,12735545520900.0
2022-09-13,VNMID,320424031000.0,388008172000.0,5825259000000.0
2022-09-13,VNSML,42754517000.0,22382125000.0,1537692000000.0
2022-09-14,VN30,494880734500.0,562774389500.0,4588003000000.0
2022-09-14,VNINDEX,838108459500.0,890994499500.0,14339887946050.0
2022-09-14,VNMID,266429392000.0,286920965000.0,7136730000000.0
2022-09-14,VNSML,46028184000.0,8798576000.0,1774200000000.0
2022-09-15,VN30,597964554400.0,685590899400.0,4104794000000.0
2022-09-15,VNINDEX,838130342400.0,1170586917400.0,11285799090350.0
2022-09-15,VNMID,179052047000.0,351601576000.0,5068690000000.0
2022-09-15,VNSML,29822988000.0,38926709000.0,1612392000000.0
2022-09-16,VN30,1257588850000.0,1351338245000.0,5430712000000.0
2022-09-16,VNINDEX,2135446315000.0,2557586695000.0,15490258284500.0
2022-09-16,VNMID,771916926000.0,925599114000.0,7168125000000.0
2022-09-16,VNSML,32657633000.0,60084300000.0,2058171000000.0
2022-09-19,VN30,568740220000.0,351184700000.0,5763657000000.0
2022-09-19,VNINDEX,836932278000.0,688082724000.0,16690398326950.0
2022-09-19,VNMID,215701190000.0,242962011000.0,7631892000000.0
2022-09-19,VNSML,25624360000.0,40929272000.0,2414867000000.0
2022-09-20,VN30,737737345000.0,424971145000.0,3808103000000.0
2022-09-20,VNINDEX,1145241561000.0,720335763000.0,11145982665500.0
2022-09-20,VNMID,277197191000.0,98677425000.0,4915477000000.0
2022-09-20,VNSML,36016606000.0,41303169000.0,1813582000000.0
2022-09-21,VN30,381529172400.0,416142247400.0,4245606000000.0
2022-09-21,VNINDEX,675644644800.0,797047921800.0,9763924069000.0
2022-09-21,VNMID,219969631400.0,303163602400.0,3739840000000.0
2022-09-21,VNSML,17725560000.0,36775906000.0,1303383000000.0
2022-09-22,VN30,470218534300.0,689845934300.0,4157864000000.0
2022-09-22,VNINDEX,773833316300.0,1248313430300.0,11653054955200.0
2022-09-22,VNMID,210095420000.0,403221031000.0,5081046000000.0
2022-09-22,VNSML,65277981000.0,23662885000.0,1762841000000.0
2022-09-23,VN30,580742900800.0,769226845800.0,3702077000000.0
2022-09-23,VNINDEX,817003665800.0,1145813920800.0,11281097374000.0
2022-09-23,VNMID,148140479000.0,296473690000.0,5014115000000.0
2022-09-23,VNSML,54899382000.0,40975596000.0,1746754000000.0
2022-09-26,VN30,721890275000.0,964403095000.0,5881946000000.0
2022-09-26,VNINDEX,1114146869000.0,1670478432000.0,17539699144300.0
2022-09-26,VNMID,262598821000.0,602926953000.0,8146336000000.0
2022-09-26,VNSML,34958968000.0,50677971000.0,2518771000000.0
2022-09-27,VN30,430148026850.0,560614961850.0,3331885000000.0
2022-09-27,VNINDEX,724684851850.0,1112169116850.0,10605199608950.0
2022-09-27,VNMID,158681912000.0,382468030000.0,4907007000000.0
2022-09-27,VNSML,44262860000.0,54580304000.0,1784178000000.0
2022-09-28,VN30,356543831600.0,394925831600.0,3379784000000.0
2022-09-28,VNINDEX,778637635400.0,783131024400.0,11774368418600.0
2022-09-28,VNMID,292953283800.0,250933794800.0,5525520000000.0
2022-09-28,VNSML,67618986000.0,71911396000.0,1953005000000.0
2022-09-29,VN30,378759611000.0,529137231600.0,3553706000000.0
2022-09-29,VNINDEX,722723700000.0,884834780600.0,11221550394800.0
2022-09-29,VNMID,151534799000.0,198387933000.0,5309063000000.0
2022-09-29,VNSML,63544641000.0,51682793000.0,1712439000000.0
2022-09-30,VN30,778395823400.0,1099464558400.0,5009812867450.0
2022-09-30,VNINDEX,1948611139400.0,1765637299400.0,17133223570030.0
2022-09-30,VNMID,700157454000.0,268238665000.0,9208628811750.0
2022-09-30,VNSML,109683267000.0,124444790000.0,2044991798680.0
2022-10-03,VN30,679641456600.0,1062089881600.0,4925551310750.0
2022-10-03,VNINDEX,941567785600.0,1474071702600.0,11519585966370.0
2022-10-03,VNMID,136705395000.0,266433860000.0,4515660735550.0
2022-10-03,VNSML,24032644000.0,51496189000.0,1453049140590.0
2022-10-04,VN30,564808078600.0,978106533600.0,4565359344000.0
2022-10-04,VNINDEX,1189208328800.0,1659929177800.0,12047475033250.0
2022-10-04,VNMID,353085646200.0,453895173200.0,5218874241270.0
2022-10-04,VNSML,73459100000.0,52743514000.0,1494852506070.0
2022-10-05,VN30,696405408000.0,687968228000.0,3725306680950.0
2022-10-05,VNINDEX,1238258595000.0,1011921556000.0,9410875778930.0
2022-10-05,VNMID,353190153000.0,173605283000.0,4029566789750.0
2022-10-05,VNSML,60483082000.0,47020697000.0,1243676643920.0
2022-10-06,VN30,437438171000.0,632990866000.0,3907018899100.0
2022-10-06,VNINDEX,871030285000.0,1004638698000.0,11110510035720.0
2022-10-06,VNMID,267687687000.0,213199433000.0,5014981944090.0
2022-10-06,VNSML,28429614000.0,60211465000.0,1550074503800.0
2022-10-07,VN30,1579461750500.0,1424700635500.0,6927208867200.0
2022-10-07,VNINDEX,2432402870600.0,2173362518600.0,16973647327790.0
2022-10-07,VNMID,524342143100.0,518771019100.0,7556963970380.0
2022-10-07,VNSML,62719932000.0,44452816000.0,1996374148270.0
2022-10-10,VN30,890248995700.0,635932490000.0,5381463699350.0
2022-10-10,VNINDEX,1457529386198.0,877978655498.0,15055375458478.0
2022-10-10,VNMID,302805014498.0,144322089498.0,7915724207658.0
2022-10-10,VNSML,62637808000.0,22857129000.0,1253936911180.0
2022-10-11,VN30,908637091750.0,790853221750.0,5959072913300.0
2022-10-11,VNINDEX,1355535413750.0,1196333727750.0,12874415557660.0
2022-10-11,VNMID,291969243000.0,218306059000.0,5067857637510.0
2022-10-11,VNSML,23321765000.0,82029013000.0,1456756060560.0
2022-10-12,VN30,897185855800.0,432452668000.0,4313984127000.0
2022-10-12,VNINDEX,1970894094800.0,734795888000.0,11472179619090.0
2022-10-12,VNMID,851935153000.0,154611957000.0,5172378865170.0
2022-10-12,VNSML,61440484000.0,25716060000.0,1469700339180.0
2022-10-13,VN30,791048973000.0,496602370000.0,3938637226700.0
2022-10-13,VNINDEX,1275693673400.0,823663744000.0,8895685430880.0
2022-10-13,VNMID,354388838400.0,197438264000.0,3509707577770.0
2022-10-13,VNSML,60241279000.0,43464662000.0,1089861311480.0
2022-10-14,VN30,680112144500.0,655224664500.0,4130881486450.0
2022-10-14,VNINDEX,1258741516500.0,1042709291500.0,14481402961620.0
2022-10-14,VNMID,439598386000.0,335570430000.0,8778029718370.0
2022-10-14,VNSML,89109330000.0,20983216000.0,1322947402650.0
2022-10-17,VN30,501239260000.0,357568320000.0,3763736951300.0
2022-10-17,VNINDEX,876133898000.0,640433683000.0,9548396998400.0
2022-10-17,VNMID,281598349000.0,195060013000.0,4331028088060.0
2022-10-17,VNSML,60275299000.0,37422709000.0,1100406575790.0
2022-10-18,VN30,769956160000.0,784549465000.0,3766254743000.0
