Date,Close,v7_Bull,v7_Neut,v7_Bear,v7_label
2021-08-25,1603.45,0.9,0.1,0.0,Bull
2021-08-26,1609.11,0.95,0.05,0.0,Bull
2021-08-27,1633.39,1.0,0.0,0.0,Bull
2021-08-30,1671.72,1.0,0.0,0.0,Bull
2021-08-31,1680.55,1.0,0.0,0.0,Bull
2021-09-01,1684.65,1.0,0.0,0.0,Bull
2021-09-06,1707.91,1.0,0.0,0.0,Bull
2021-09-07,1690.32,1.0,0.0,0.0,Bull
2021-09-08,1684.67,0.95,0.05,0.0,Bull
2021-09-09,1699.6,0.85,0.15,0.0,Bull
2021-09-10,1698.35,0.7,0.3,0.0,Bull
2021-09-13,1679.74,0.55,0.45,0.0,Bull
2021-09-14,1666.3,0.4,0.6,0.0,Neutral
2021-09-15,1682.17,0.3,0.7,0.0,Neutral
2021-09-16,1684.9,0.25,0.75,0.0,Neutral
2021-09-17,1709.11,0.2,0.8,0.0,Neutral
2021-09-20,1708.73,0.15,0.85,0.0,Neutral
2021-09-21,1710.05,0.1,0.9,0.0,Neutral
2021-09-22,1727.53,0.1,0.9,0.0,Neutral
2021-09-23,1714.71,0.05,0.95,0.0,Neutral
2021-09-24,1702.85,0.0,1.0,0.0,Neutral
2021-09-27,1645.41,0.0,1.0,0.0,Neutral
2021-09-28,1674.22,0.0,1.0,0.0,Neutral
2021-09-29,1667.97,0.0,1.0,0.0,Neutral
2021-09-30,1672.89,0.0,1.0,0.0,Neutral
2021-10-01,1657.85,0.05,0.95,0.0,Neutral
2021-10-04,1658.82,0.15,0.85,0.0,Neutral
2021-10-05,1676.32,0.25,0.75,0.0,Neutral
2021-10-06,1684.76,0.4,0.6,0.0,Neutral
2021-10-07,1699.71,0.55,0.45,0.0,Bull
2021-10-08,1702.89,0.7,0.3,0.0,Bull
2021-10-11,1722.97,0.85,0.15,0.0,Bull
2021-10-12,1731.46,0.95,0.05,0.0,Bull
2021-10-13,1733.81,1.0,0.0,0.0,Bull
2021-10-14,1746.33,1.0,0.0,0.0,Bull
2021-10-15,1750.27,1.0,0.0,0.0,Bull
2021-10-18,1746.5,1.0,0.0,0.0,Bull
2021-10-19,1745.52,0.95,0.05,0.0,Bull
2021-10-20,1748.96,0.95,0.05,0.0,Bull
